2.868090037549810063e+02,2.838109995566646830e+02,2.835410945861151504e+02,2.805430903831017417e+02,2.799932839578063977e+02
6.417061094847539948e+01,6.428111897070485270e+01,6.428746583324414132e+01,6.439797372338486525e+01,6.441090249585282379e+01
2.799932839578063977e+02,2.775448511948798114e+02,2.755930085217441956e+02
6.441090249585282379e+01,6.449848468314428374e+01,6.456438710493907251e+01
3.267980206833071861e+02,3.244736462867103910e+02,3.223610813456714936e+02,3.198586535397346324e+02,3.197096463422726629e+02,3.173250611410904867e+02,3.146412864052971372e+02,3.125832948557299460e+02,3.097472227380544609e+02,3.096277349657806326e+02,3.066798215189944017e+02,3.043491048578480331e+02,3.017173187901871643e+02,3.010891854672767636e+02,2.981175190191976299e+02,2.958337297648309345e+02,2.929903725720308785e+02,2.901156159922568349e+02,2.898261880326730875e+02,2.868310036915013370e+02
5.595851247709932608e+01,5.681336483816615868e+01,5.757321423740668109e+01,5.834223130795739110e+01,5.838574492695619256e+01,5.906196885265947571e+01,5.977523522945983103e+01,6.030374489563267559e+01,6.092056806736282937e+01,6.094338266189319597e+01,6.148281642878418296e+01,6.189770999162622900e+01,6.226967129051086403e+01,6.235445872705076198e+01,6.273441214645315256e+01,6.301817069009131700e+01,6.332508985208652774e+01,6.357273303349548144e+01,6.359954371797048367e+01,6.383001386745804950e+01
2.868090037549810063e+02,2.838109995566646830e+02,2.835410945861151504e+02,2.805430903831017417e+02,2.799932839578063977e+02
6.417061094847539948e+01,6.428111897070485270e+01,6.428746583324414132e+01,6.439797372338486525e+01,6.441090249585282379e+01
2.799932839578063977e+02,2.775448511948798114e+02,2.755930085217441956e+02
6.441090249585282379e+01,6.449848468314428374e+01,6.456438710493907251e+01
3.267980206833071861e+02,3.244736462867103910e+02,3.223610813456714936e+02,3.198586535397346324e+02,3.197096463422726629e+02,3.173250611410904867e+02,3.146412864052971372e+02,3.125832948557299460e+02,3.097472227380544609e+02,3.096277349657806326e+02,3.066798215189944017e+02,3.043491048578480331e+02,3.017173187901871643e+02,3.010891854672767636e+02,2.981175190191976299e+02,2.958337297648309345e+02,2.929903725720308785e+02,2.901156159922568349e+02,2.898261880326730875e+02,2.868310036915013370e+02
5.595851247709932608e+01,5.681336483816615868e+01,5.757321423740668109e+01,5.834223130795739110e+01,5.838574492695619256e+01,5.906196885265947571e+01,5.977523522945983103e+01,6.030374489563267559e+01,6.092056806736282937e+01,6.094338266189319597e+01,6.148281642878418296e+01,6.189770999162622900e+01,6.226967129051086403e+01,6.235445872705076198e+01,6.273441214645315256e+01,6.301817069009131700e+01,6.332508985208652774e+01,6.357273303349548144e+01,6.359954371797048367e+01,6.383001386745804950e+01
